year,round,lap,driver,position,laptime
2022,9,1,max_verstappen,1,83.396
2022,9,1,alonso,2,84.435
2022,9,1,sainz,3,85.16
2022,9,1,hamilton,4,86.209
2022,9,1,kevin_magnussen,5,87.088
2022,9,1,ocon,6,87.881
2022,9,1,russell,7,88.761
2022,9,1,mick_schumacher,8,89.342
2022,9,1,ricciardo,9,89.928
2022,9,1,zhou,10,90.286
2022,9,1,perez,11,91.21000000000001
2022,9,1,albon,12,91.675
2022,9,1,bottas,13,91.719
2022,9,1,norris,14,92.333
2022,9,1,vettel,15,92.64699999999999
2022,9,1,stroll,16,93.179
2022,9,1,gasly,17,93.394
2022,9,1,leclerc,18,93.701
2022,9,1,tsunoda,19,94.569
2022,9,1,latifi,20,95.457
2022,9,2,max_verstappen,1,78.96000000000001
2022,9,2,alonso,2,79.60300000000001
2022,9,2,sainz,3,79.339
2022,9,2,hamilton,4,79.549
2022,9,2,kevin_magnussen,5,80.105
2022,9,2,ocon,6,80.334
2022,9,2,russell,7,80.352
2022,9,2,mick_schumacher,8,80.785
2022,9,2,ricciardo,9,81.014
2022,9,2,zhou,10,81.166
2022,9,2,perez,11,81.239
2022,9,2,albon,12,81.297
2022,9,2,bottas,13,81.92
2022,9,2,norris,14,82.27799999999999
2022,9,2,vettel,15,82.343
2022,9,2,stroll,16,82.423
2022,9,2,leclerc,17,82.27
2022,9,2,gasly,18,83.231
2022,9,2,tsunoda,19,82.382
2022,9,2,latifi,20,82.432
2022,9,3,max_verstappen,1,78.818
2022,9,3,sainz,2,79.14699999999999
2022,9,3,alonso,3,80.136
2022,9,3,hamilton,4,79.013
2022,9,3,kevin_magnussen,5,79.833
2022,9,3,russell,6,79.238
2022,9,3,ocon,7,80.69200000000001
2022,9,3,mick_schumacher,8,79.589
2022,9,3,ricciardo,9,79.773
2022,9,3,zhou,10,79.583
2022,9,3,perez,11,79.654
2022,9,3,albon,12,80.304
2022,9,3,bottas,13,80.082
2022,9,3,norris,14,79.98
2022,9,3,vettel,15,80.173
2022,9,3,leclerc,16,80.117
2022,9,3,stroll,17,80.762
2022,9,3,gasly,18,80.406
2022,9,3,tsunoda,19,80.513
2022,9,3,latifi,20,81.123
2022,9,4,max_verstappen,1,78.393
2022,9,4,sainz,2,79.086
2022,9,4,alonso,3,78.98
2022,9,4,hamilton,4,79.158
2022,9,4,kevin_magnussen,5,79.729
2022,9,4,russell,6,79.154
2022,9,4,ocon,7,79.474
2022,9,4,mick_schumacher,8,79.195
2022,9,4,zhou,9,79.457
2022,9,4,ricciardo,10,80.389
2022,9,4,perez,11,79.428
2022,9,4,albon,12,79.48400000000001
2022,9,4,bottas,13,79.43299999999999
2022,9,4,norris,14,79.663
2022,9,4,vettel,15,79.529
2022,9,4,leclerc,16,79.39699999999999
2022,9,4,stroll,17,80.06700000000001
2022,9,4,gasly,18,80.01
2022,9,4,tsunoda,19,80.11
2022,9,4,latifi,20,80.61
2022,9,5,max_verstappen,1,78.293
2022,9,5,sainz,2,78.214
2022,9,5,alonso,3,78.455
2022,9,5,hamilton,4,78.66
2022,9,5,russell,5,78.867
2022,9,5,kevin_magnussen,6,80.233
2022,9,5,ocon,7,79.384
2022,9,5,mick_schumacher,8,80.064
2022,9,5,zhou,9,79.57300000000001
2022,9,5,ricciardo,10,79.655
2022,9,5,perez,11,79.787
2022,9,5,albon,12,79.69
2022,9,5,bottas,13,79.94200000000001
2022,9,5,norris,14,79.602
2022,9,5,leclerc,15,79.294
2022,9,5,stroll,16,79.595
2022,9,5,tsunoda,17,80.065
2022,9,5,latifi,18,80.483
2022,9,5,vettel,19,95.658
2022,9,5,gasly,20,95.62899999999999
2022,9,6,max_verstappen,1,78.275
2022,9,6,sainz,2,77.974
2022,9,6,alonso,3,78.053
2022,9,6,hamilton,4,78.59100000000001
2022,9,6,russell,5,79.419
2022,9,6,kevin_magnussen,6,79.80799999999999
2022,9,6,ocon,7,79.383
2022,9,6,mick_schumacher,8,79.502
2022,9,6,zhou,9,79.04599999999999
2022,9,6,ricciardo,10,79.451
2022,9,6,perez,11,79.4
2022,9,6,albon,12,79.682
2022,9,6,bottas,13,79.262
2022,9,6,norris,14,79.644
2022,9,6,leclerc,15,79.075
2022,9,6,stroll,16,79.951
2022,9,6,tsunoda,17,78.981
2022,9,6,latifi,18,80.257
2022,9,6,vettel,19,81.15899999999999
2022,9,6,gasly,20,81.958
2022,9,7,max_verstappen,1,77.828
2022,9,7,sainz,2,77.963
2022,9,7,alonso,3,77.868
2022,9,7,hamilton,4,78.386
2022,9,7,russell,5,78.53
2022,9,7,ocon,6,79.11
2022,9,7,mick_schumacher,7,79.213
2022,9,7,zhou,8,78.943
2022,9,7,ricciardo,9,78.931
2022,9,7,perez,10,78.844
2022,9,7,albon,11,79.727
2022,9,7,bottas,12,79.998
2022,9,7,norris,13,79.60300000000001
2022,9,7,leclerc,14,79.588
2022,9,7,stroll,15,79.559
2022,9,7,tsunoda,16,79.79599999999999
2022,9,7,latifi,17,81.099
2022,9,7,vettel,18,78.429
2022,9,7,gasly,19,78.941
2022,9,7,kevin_magnussen,20,109.469
2022,9,8,max_verstappen,1,77.757
2022,9,8,sainz,2,77.46600000000001
2022,9,8,alonso,3,78.387
2022,9,8,hamilton,4,78.163
2022,9,8,russell,5,78.987
2022,9,8,ocon,6,79.143
2022,9,8,mick_schumacher,7,79.247
2022,9,8,zhou,8,79.358
2022,9,8,ricciardo,9,79.154
2022,9,8,albon,10,79.811
2022,9,8,bottas,11,79.512
2022,9,8,norris,12,79.428
2022,9,8,leclerc,13,79.445
2022,9,8,stroll,14,79.65899999999999
2022,9,8,tsunoda,15,79.348
2022,9,8,latifi,16,85.144
2022,9,8,vettel,17,85.031
2022,9,8,gasly,18,85.744
2022,9,8,kevin_magnussen,19,91.282
2022,9,9,sainz,1,102.47200000000001
2022,9,9,alonso,2,102.327
2022,9,9,max_verstappen,3,112.842
2022,9,9,russell,4,104.714
2022,9,9,ocon,5,106.38499999999999
2022,9,9,hamilton,6,115.793
2022,9,9,mick_schumacher,7,106.691
2022,9,9,zhou,8,106.997
2022,9,9,ricciardo,9,107.368
2022,9,9,albon,10,108.251
2022,9,9,bottas,11,108.88499999999999
2022,9,9,norris,12,110.613
2022,9,9,leclerc,13,110.618
2022,9,9,stroll,14,109.06700000000001
2022,9,9,tsunoda,15,122.57
2022,9,9,vettel,16,107.86699999999999
2022,9,9,gasly,17,108.3
2022,9,9,latifi,18,121.354
2022,9,9,kevin_magnussen,19,109.87
2022,9,10,sainz,1,105.981
2022,9,10,alonso,2,105.99199999999999
2022,9,10,max_verstappen,3,104.64699999999999
2022,9,10,russell,4,104.90299999999999
2022,9,10,ocon,5,103.13
2022,9,10,hamilton,6,102.149
2022,9,10,mick_schumacher,7,102.964
2022,9,10,zhou,8,102.77199999999999
2022,9,10,ricciardo,9,101.988
2022,9,10,albon,10,100.051
2022,9,10,bottas,11,99.626
2022,9,10,norris,12,97.801
2022,9,10,leclerc,13,98.449
2022,9,10,stroll,14,99.17
2022,9,10,tsunoda,15,96.65100000000001
2022,9,10,vettel,16,94.32
2022,9,10,gasly,17,93.44200000000001
2022,9,10,latifi,18,93.955
2022,9,10,kevin_magnussen,19,90.606
2022,9,11,sainz,1,77.654
2022,9,11,alonso,2,78.773
2022,9,11,max_verstappen,3,77.80799999999999
2022,9,11,russell,4,78.951
2022,9,11,ocon,5,79.457
2022,9,11,hamilton,6,78.73400000000001
2022,9,11,mick_schumacher,7,79.589
2022,9,11,zhou,8,79.243
2022,9,11,ricciardo,9,79.735
2022,9,11,albon,10,79.354
2022,9,11,bottas,11,79.51
2022,9,11,norris,12,79.648
2022,9,11,leclerc,13,79.065
2022,9,11,stroll,14,79.571
2022,9,11,tsunoda,15,79.884
2022,9,11,vettel,16,79.033
2022,9,11,gasly,17,78.739
2022,9,11,latifi,18,80.548
2022,9,11,kevin_magnussen,19,78.04599999999999
2022,9,12,sainz,1,77.48
2022,9,12,alonso,2,78.499
2022,9,12,max_verstappen,3,77.37
2022,9,12,russell,4,78.261
2022,9,12,hamilton,5,78.187
2022,9,12,ocon,6,79.84700000000001
2022,9,12,mick_schumacher,7,79.402
2022,9,12,zhou,8,79.642
2022,9,12,ricciardo,9,79.601
2022,9,12,albon,10,79.47200000000001
2022,9,12,bottas,11,79.355
2022,9,12,norris,12,79.465
2022,9,12,leclerc,13,79.245
2022,9,12,stroll,14,79.815
2022,9,12,tsunoda,15,78.532
2022,9,12,vettel,16,78.691
2022,9,12,gasly,17,78.675
2022,9,12,latifi,18,79.765
2022,9,12,kevin_magnussen,19,78.458
2022,9,13,sainz,1,77.675
2022,9,13,alonso,2,78.783
2022,9,13,max_verstappen,3,77.518
2022,9,13,russell,4,78.05199999999999
2022,9,13,hamilton,5,77.973
2022,9,13,ocon,6,78.946
2022,9,13,mick_schumacher,7,78.967
2022,9,13,zhou,8,79.012
2022,9,13,ricciardo,9,79.157
2022,9,13,albon,10,79.72
2022,9,13,bottas,11,79.584
2022,9,13,leclerc,12,79.277
2022,9,13,norris,13,79.973
2022,9,13,stroll,14,79.372
2022,9,13,tsunoda,15,78.608
2022,9,13,vettel,16,78.991
2022,9,13,gasly,17,78.549
2022,9,13,latifi,18,79.429
2022,9,13,kevin_magnussen,19,78.461
2022,9,14,sainz,1,78.361
2022,9,14,alonso,2,78.67099999999999
2022,9,14,max_verstappen,3,77.791
2022,9,14,russell,4,77.773
2022,9,14,hamilton,5,77.726
2022,9,14,ocon,6,78.80799999999999
2022,9,14,mick_schumacher,7,79.238
2022,9,14,zhou,8,78.923
2022,9,14,ricciardo,9,79.523
2022,9,14,albon,10,79.436
2022,9,14,bottas,11,79.661
2022,9,14,leclerc,12,79.232
2022,9,14,norris,13,79.826
2022,9,14,stroll,14,79.444
2022,9,14,tsunoda,15,78.66
2022,9,14,vettel,16,78.87
2022,9,14,gasly,17,79.232
2022,9,14,latifi,18,79.934
2022,9,14,kevin_magnussen,19,79.056
2022,9,15,sainz,1,78.07300000000001
2022,9,15,max_verstappen,2,78.076
2022,9,15,alonso,3,79.53399999999999
2022,9,15,russell,4,78.125
2022,9,15,hamilton,5,77.82
2022,9,15,ocon,6,79.096
2022,9,15,mick_schumacher,7,79.252
2022,9,15,zhou,8,79.52
2022,9,15,ricciardo,9,79.57
2022,9,15,albon,10,79.849
2022,9,15,bottas,11,79.506
2022,9,15,leclerc,12,79.631
2022,9,15,norris,13,79.787
2022,9,15,stroll,14,79.575
2022,9,15,tsunoda,15,78.309
2022,9,15,vettel,16,78.654
2022,9,15,gasly,17,78.631
2022,9,15,kevin_magnussen,18,79.404
2022,9,15,latifi,19,80.59100000000001
2022,9,16,sainz,1,77.764
2022,9,16,max_verstappen,2,77.457
2022,9,16,alonso,3,78.973
2022,9,16,russell,4,78.019
2022,9,16,hamilton,5,77.904
2022,9,16,ocon,6,78.91499999999999
2022,9,16,mick_schumacher,7,79.83
2022,9,16,zhou,8,79.506
2022,9,16,ricciardo,9,79.509
2022,9,16,albon,10,80.496
2022,9,16,bottas,11,80.545
2022,9,16,leclerc,12,80.453
2022,9,16,norris,13,80.241
2022,9,16,stroll,14,79.939
2022,9,16,tsunoda,15,78.549
2022,9,16,vettel,16,78.642
2022,9,16,gasly,17,78.645
2022,9,16,kevin_magnussen,18,79.17099999999999
2022,9,16,latifi,19,80.172
2022,9,17,sainz,1,77.706
2022,9,17,max_verstappen,2,77.356
2022,9,17,alonso,3,78.975
2022,9,17,russell,4,78.152
2022,9,17,hamilton,5,78.019
2022,9,17,ocon,6,78.902
2022,9,17,mick_schumacher,7,79.598
2022,9,17,zhou,8,79.95400000000001
2022,9,17,ricciardo,9,79.643
2022,9,17,bottas,10,79.765
2022,9,17,leclerc,11,80.294
2022,9,17,albon,12,80.92699999999999
2022,9,17,norris,13,79.862
2022,9,17,stroll,14,79.825
2022,9,17,tsunoda,15,78.493
2022,9,17,vettel,16,78.85900000000001
2022,9,17,gasly,17,78.67699999999999
2022,9,17,kevin_magnussen,18,78.908
2022,9,17,latifi,19,79.952
2022,9,18,sainz,1,77.851
2022,9,18,max_verstappen,2,77.45
2022,9,18,alonso,3,79.256
2022,9,18,russell,4,77.873
2022,9,18,hamilton,5,77.855
2022,9,18,ocon,6,79.088
2022,9,18,mick_schumacher,7,79.142
2022,9,18,zhou,8,79.23
2022,9,18,ricciardo,9,79.444
2022,9,18,bottas,10,79.258
2022,9,18,leclerc,11,78.702
2022,9,18,norris,12,80.362
2022,9,18,stroll,13,79.94
2022,9,18,tsunoda,14,78.721
2022,9,18,vettel,15,78.975
2022,9,18,gasly,16,78.993
2022,9,18,albon,17,96.60499999999999
2022,9,18,kevin_magnussen,18,78.64099999999999
2022,9,18,latifi,19,79.869
2022,9,19,sainz,1,77.765
2022,9,19,max_verstappen,2,77.458
2022,9,19,alonso,3,79.279
2022,9,19,hamilton,4,77.926
2022,9,19,russell,5,94.337
2022,9,19,bottas,6,88.82900000000001
2022,9,19,ocon,7,98.624
2022,9,19,leclerc,8,89.248
2022,9,19,stroll,9,90.523
2022,9,19,zhou,10,101.392
2022,9,19,tsunoda,11,90.601
2022,9,19,ricciardo,12,105.44800000000001
2022,9,19,gasly,13,93.08500000000001
2022,9,19,vettel,14,105.322
2022,9,19,kevin_magnussen,15,95.118
2022,9,19,albon,16,99.132
2022,9,19,latifi,17,98.027
2022,9,19,norris,18,122.715
2022,9,20,max_verstappen,1,106.72
2022,9,20,alonso,2,107.108
2022,9,20,sainz,3,119.333
2022,9,20,hamilton,4,106.918
2022,9,20,russell,5,102.98400000000001
2022,9,20,ocon,6,99.319
2022,9,20,bottas,7,100.06
2022,9,20,leclerc,8,99.707
2022,9,20,stroll,9,97.62899999999999
2022,9,20,zhou,10,97.14099999999999
2022,9,20,tsunoda,11,96.253
2022,9,20,ricciardo,12,94.705
2022,9,20,gasly,13,93.501
2022,9,20,vettel,14,89.725
2022,9,20,kevin_magnussen,15,91.98
2022,9,20,albon,16,91.737
2022,9,20,latifi,17,89.388
2022,9,20,norris,18,87.203
2022,9,21,max_verstappen,1,79.307
2022,9,21,alonso,2,79.22800000000001
2022,9,21,sainz,3,80.548
2022,9,21,hamilton,4,78.711
2022,9,21,russell,5,78.708
2022,9,21,ocon,6,78.547
2022,9,21,leclerc,7,80.077
2022,9,21,bottas,8,80.584
2022,9,21,stroll,9,79.445
2022,9,21,zhou,10,78.68299999999999
2022,9,21,tsunoda,11,78.444
2022,9,21,ricciardo,12,79.162
2022,9,21,gasly,13,78.792
2022,9,21,vettel,14,78.31
2022,9,21,kevin_magnussen,15,78.58
2022,9,21,albon,16,79.373
2022,9,21,norris,17,79.373
2022,9,21,latifi,18,80.283
2022,9,22,max_verstappen,1,77.592
2022,9,22,sainz,2,77.533
2022,9,22,alonso,3,79.991
2022,9,22,hamilton,4,78.438
2022,9,22,russell,5,78.52
2022,9,22,ocon,6,78.732
2022,9,22,leclerc,7,78.895
2022,9,22,bottas,8,80.11
2022,9,22,stroll,9,79.85
2022,9,22,zhou,10,79.1
2022,9,22,tsunoda,11,79.235
2022,9,22,ricciardo,12,79.312
2022,9,22,gasly,13,79.086
2022,9,22,vettel,14,78.498
2022,9,22,kevin_magnussen,15,78.717
2022,9,22,albon,16,79.518
2022,9,22,norris,17,79.31700000000001
2022,9,22,latifi,18,80.34700000000001
2022,9,23,max_verstappen,1,77.634
2022,9,23,sainz,2,77.564
2022,9,23,hamilton,3,78.758
2022,9,23,alonso,4,79.879
2022,9,23,russell,5,78.129
2022,9,23,ocon,6,78.816
2022,9,23,leclerc,7,78.242
2022,9,23,bottas,8,79.214
2022,9,23,stroll,9,79.447
2022,9,23,zhou,10,79.468
2022,9,23,tsunoda,11,79.431
2022,9,23,ricciardo,12,79.076
2022,9,23,gasly,13,79.15299999999999
2022,9,23,vettel,14,78.501
2022,9,23,kevin_magnussen,15,78.753
2022,9,23,albon,16,79.514
2022,9,23,norris,17,78.699
2022,9,23,latifi,18,79.941
2022,9,24,max_verstappen,1,77.581
2022,9,24,sainz,2,77.53399999999999
2022,9,24,hamilton,3,78.099
2022,9,24,alonso,4,79.672
2022,9,24,russell,5,77.735
2022,9,24,ocon,6,78.822
2022,9,24,leclerc,7,77.901
2022,9,24,bottas,8,78.935
2022,9,24,stroll,9,79.259
2022,9,24,zhou,10,79.461
2022,9,24,tsunoda,11,79.238
2022,9,24,ricciardo,12,79.235
2022,9,24,gasly,13,79.21000000000001
2022,9,24,vettel,14,78.483
2022,9,24,kevin_magnussen,15,78.95400000000001
2022,9,24,albon,16,79.111
2022,9,24,norris,17,78.71000000000001
2022,9,24,latifi,18,79.553
2022,9,25,max_verstappen,1,77.676
2022,9,25,sainz,2,77.458
2022,9,25,hamilton,3,77.996
2022,9,25,alonso,4,79.566
2022,9,25,russell,5,77.795
2022,9,25,ocon,6,78.664
2022,9,25,leclerc,7,77.977
2022,9,25,bottas,8,78.67
2022,9,25,stroll,9,78.908
2022,9,25,zhou,10,78.884
2022,9,25,tsunoda,11,79.611
2022,9,25,ricciardo,12,79.09100000000001
2022,9,25,gasly,13,79.227
2022,9,25,vettel,14,78.744
2022,9,25,kevin_magnussen,15,78.864
2022,9,25,albon,16,79.049
2022,9,25,norris,17,78.643
2022,9,25,latifi,18,79.629
2022,9,26,max_verstappen,1,77.418
2022,9,26,sainz,2,77.21000000000001
2022,9,26,hamilton,3,77.793
2022,9,26,alonso,4,79.759
2022,9,26,russell,5,77.895
2022,9,26,ocon,6,78.163
2022,9,26,leclerc,7,78.07
2022,9,26,bottas,8,78.744
2022,9,26,stroll,9,79.02199999999999
2022,9,26,zhou,10,79.11
2022,9,26,tsunoda,11,78.892
2022,9,26,ricciardo,12,79.014
2022,9,26,gasly,13,78.764
2022,9,26,vettel,14,78.651
2022,9,26,kevin_magnussen,15,78.814
2022,9,26,albon,16,79.115
2022,9,26,norris,17,78.861
2022,9,26,latifi,18,79.806
2022,9,27,max_verstappen,1,77.52799999999999
2022,9,27,sainz,2,77.351
2022,9,27,hamilton,3,78.03
2022,9,27,alonso,4,79.874
2022,9,27,russell,5,78.23400000000001
2022,9,27,ocon,6,78.543
