2.265670191263779998e-04,9.139767186568630508e-22,7.088571916946673213e-12,5.807604061461836567e-19,1.058106578158586608e-13,5.514864284566392605e-29,7.860415163457519092e-23,8.165664325265886703e-13,1.027933712148596233e-20,3.319286406622268260e-05,4.185644082560851512e-20,6.420656290096511971e-21,9.997402429580688477e-01,3.968746818170728818e-18,2.213687566587907440e-12,7.186422661228454479e-24,1.557117101924632152e-08,4.028446402408195199e-26,4.633866640435002666e-26,5.728366298010365307e-21
6.974632924539037049e-06,7.807021740389826740e-20,1.718834935493518401e-10,8.053806810994989070e-18,2.789615597981881523e-13,1.083269572839326573e-26,1.830937790257130919e-20,2.969925971818554444e-10,2.679166039345964526e-18,3.058029105886816978e-03,3.350019442293820606e-19,2.113984752856604592e-18,9.969329833984375000e-01,1.707028674975143677e-16,5.137935216170674835e-11,9.704545146576775548e-21,1.911711251523229294e-06,1.443773077274202004e-21,1.146863654494583913e-22,1.038626132281998667e-21
2.076230657621636055e-06,2.940682976940846069e-20,2.203946400380907278e-11,3.457844503091639146e-18,1.862069661873536064e-13,1.693641530827549174e-26,5.854649878021433321e-21,4.754506233162203443e-10,1.699323971469870568e-18,4.964777268469333649e-03,2.382829205284301776e-19,6.364217514563948809e-19,9.950309991836547852e-01,4.445283831983241700e-17,1.150197211780001894e-11,4.878605027983703786e-21,1.959989049282739870e-06,5.234458289062729681e-21,1.400187086000224462e-22,3.441533052731202881e-22
3.226528406230499968e-06,5.286573010254914569e-20,1.477983360698154058e-11,3.417088487130538920e-18,3.218299108112554485e-13,1.428856978353414440e-26,8.300302659191441941e-21,3.687679051012082709e-10,1.974312411294881934e-18,4.956978373229503632e-03,3.569769536294365052e-19,6.094520962707745437e-19,9.950381517410278320e-01,6.691307496913776473e-17,7.092254301205302980e-12,5.929176104714333497e-21,1.642376560084812809e-06,7.422512164082093671e-21,1.471884697300717277e-22,6.637927516056103926e-22
2.693050419111386873e-06,7.640525792719387638e-20,9.594196097306717519e-12,3.781155076543196714e-18,8.262526405254655426e-13,6.628770453180963025e-26,1.380435680056431947e-20,5.721569329431019924e-10,3.182206209497890808e-18,7.165634073317050934e-03,4.034840203474940836e-19,7.189917473820506564e-19,9.928300976753234863e-01,2.680997715007177448e-16,6.073576971216132492e-12,3.385835716582513147e-20,1.566109744999266695e-06,8.494825812460650426e-21,1.943000129181140484e-22,3.095103460917074776e-21
3.038176373593159951e-06,1.934053996171020638e-19,8.972496357007031520e-12,5.348108539911079905e-18,1.738528808761796718e-12,2.611137977928667049e-25,2.892589856021703416e-20,8.641011239873819250e-10,5.819152329993689386e-18,2.205443941056728363e-02,1.235820656453717918e-18,1.698840174209103616e-18,9.779405593872070312e-01,9.634734018430465320e-16,8.041374857659100428e-12,2.084934195593136402e-19,1.938920149768819101e-06,1.941992926723483677e-20,4.641512163478383126e-22,6.649245713670980498e-21
5.217805210122605786e-06,3.138256811083241333e-19,1.090967854250335378e-11,7.472782741028554136e-18,1.751152391496479943e-12,5.718751976053032799e-25,4.950029408158886803e-20,8.029569231737809787e-10,7.278431693025544966e-18,3.653173893690109253e-02,3.251318804037921376e-18,5.356409710948355815e-18,9.634608030319213867e-01,2.173877448359692530e-15,1.005476171073160785e-11,5.030439441634710556e-19,2.312136984983226284e-06,3.602257184099355926e-20,7.521672358521609361e-22,7.005573553470587353e-21
3.521918188198469579e-06,4.587611919619627110e-19,6.381633936569652832e-12,5.134377477336565850e-18,1.181242495311429774e-12,7.125062200399582754e-25,4.210903464281836038e-20,4.917120599579050122e-10,5.112838521366297562e-18,2.691114321351051331e-02,2.649138555929677068e-18,4.427359324417585123e-18,9.730828404426574707e-01,1.531510848688962239e-15,7.098548745337884824e-12,6.051456389054586280e-19,2.508719489924260415e-06,2.206076799629573332e-20,4.837406142430699509e-22,8.737688948363060358e-21
1.002287626761244610e-05,1.221976961722030447e-18,2.131740270416848659e-11,1.204524939722264159e-17,2.882329357828394834e-12,1.208847690147510217e-24,1.235583850153980472e-19,1.122411386056398896e-09,3.269757280277187778e-17,1.190040707588195801e-01,1.439094749878520364e-17,8.704610183075172313e-18,8.809813261032104492e-01,6.437119209250306145e-15,1.595254137121138172e-11,8.405443770933118794e-18,4.581124358082888648e-06,6.031019082563873771e-20,1.565674983029761462e-21,1.495021520645193662e-20
4.263742084731347859e-06,3.931492774730448404e-19,5.592638331608501545e-12,6.977914494943192352e-18,1.543204583218105164e-12,9.850472991336755132e-24,2.075143155950378850e-20,3.927712821649720354e-09,3.961440083665864159e-17,6.073982119560241699e-01,1.816470758065217629e-16,1.420941940463799150e-17,3.925953507423400879e-01,4.693379067549977024e-15,2.062033876981672620e-11,1.094585803802107093e-16,2.164304532925598323e-06,5.014221208632415978e-20,2.705907106723597528e-21,5.324084600902557343e-21
