2.974771410577351481e-28,9.421858040259401903e-23,1.354998817480941066e-15,4.104694828390570427e-13,4.697876744737261578e-13,6.025470611348282546e-08,1.470280897031273071e-09,1.044521127369080205e-07,5.478962619155104443e-20,1.554592102766036987e-01,2.703968819683932878e-11,7.709685045106611551e-25,8.445406556129455566e-01,2.102629907276107497e-15,4.169473519563668060e-15,1.459443222341323506e-20,2.449431348024264533e-17,2.274438770655251574e-08,1.078865441428433769e-09,7.628052813810882961e-21
1.793032051354456075e-29,2.081731353674969821e-22,4.307479380049949536e-16,3.474461725814538549e-14,3.438598960691513495e-13,1.676405458894691947e-09,3.236280687879400375e-11,6.637533300768438949e-10,5.395690249954163114e-21,7.698475122451782227e-01,5.345218712093924296e-11,2.897567209638594397e-25,2.301523685455322266e-01,4.928295185141484680e-15,1.150338928523593832e-14,6.814523912539248028e-21,2.018264446347733921e-18,2.847350133450277099e-10,1.030938030256722815e-12,1.169890668401053534e-21
4.527374701016879903e-29,3.852223632537869115e-22,5.797379894023721881e-16,5.020914510978774503e-14,4.126746958477839344e-13,1.494477874786070970e-09,2.919798777756277275e-11,8.287142638785383042e-10,1.039458422188862630e-20,8.626249432563781738e-01,7.152153175260522744e-11,9.566646359664571631e-25,1.373750865459442139e-01,9.718274972194025640e-15,1.043943967051928420e-14,6.118334700905451497e-21,2.221367892412166677e-18,3.641534573883831172e-10,1.456751928287369768e-12,1.446462323032762158e-21
1.415371573549391266e-28,8.545779411179706679e-22,6.357926710879712590e-16,7.491232569163674970e-14,5.430042266524326422e-13,1.166567065169488160e-09,4.314242713077121039e-11,1.555113482432091132e-09,2.873661960278444116e-20,8.591796159744262695e-01,1.559175705212467733e-10,2.959587207488037463e-24,1.408203989267349243e-01,1.715469231239590692e-14,1.796538246401531425e-14,1.233186787367552634e-20,3.331272220890918787e-18,6.002659480586203244e-10,3.302597561746778432e-12,2.086634786844078795e-21
1.083718131553024082e-28,6.674529652316400191e-22,4.608974140180217317e-16,6.457884899578603122e-14,4.310505132085890034e-13,3.598559783490884456e-10,4.325028529761354434e-11,1.346527001011565972e-09,1.031444399146416262e-19,9.271079301834106445e-01,2.105424723453097613e-10,1.890198686900476429e-24,7.289201766252517700e-02,2.894205193429769118e-14,2.849307365027607675e-14,4.611391682019907407e-20,9.773760356749202441e-19,5.334724328953655004e-10,2.420273183256771432e-12,5.153333196721445049e-21
1.328746253916391502e-28,4.316670602305405647e-22,2.811159944522765696e-16,3.636562147875561923e-14,2.939176950867566918e-13,2.372715635079458707e-10,3.171048146288768521e-11,1.207697830629683722e-09,1.574583273940495750e-19,8.987240195274353027e-01,1.028957197224400488e-10,2.472742488691795248e-24,1.012760102748870850e-01,2.460269367518443800e-14,2.884592724731148417e-14,2.617217229576252382e-20,1.352476387278422874e-18,1.023051643400663124e-09,4.712002923262792464e-12,4.215117319423811496e-21
1.553057749721093047e-28,5.243531426406670703e-22,2.477481373468182722e-16,2.862300850438488642e-14,2.742974575774270729e-13,1.803912713649324928e-10,2.318960648506340760e-11,1.176711728057000528e-09,2.361654932566592804e-19,9.092271327972412109e-01,1.012497932717515425e-10,3.605263153093741247e-24,9.077277779579162598e-02,2.505215476798598739e-14,3.148717248849415562e-14,3.318151986077788436e-20,1.609803280254508270e-18,1.167020147185837686e-09,5.205373024980142205e-12,5.474358438161580525e-21
1.813047218116189661e-28,6.361674233063968019e-22,2.180775922910147967e-16,2.250153696996184255e-14,2.556767460509118406e-13,1.369802465900349375e-10,1.693784348888449642e-11,1.145131323099235487e-09,3.537866989525784735e-19,9.187400937080383301e-01,9.950965745852968780e-11,5.250120970874599068e-24,8.125993609428405762e-02,2.547891537780112153e-14,3.432861566082627547e-14,4.201719497660509981e-20,1.913778920477945092e-18,1.329632848268147427e-09,5.743432639204737455e-12,7.101161381834478829e-21
2.114241596559586613e-28,7.709827170231600694e-22,1.917494392450767903e-16,1.766989163223386256e-14,2.380590299541629484e-13,1.039023103666103509e-10,1.235796447812687049e-11,1.113179770584338257e-09,5.294100676946573899e-19,9.273356795310974121e-01,9.769211828380974794e-11,7.637021588012506864e-24,7.266433537006378174e-02,2.588456115030710047e-14,3.738540510153653962e-14,5.314757897157951873e-20,2.272644198198869448e-18,1.513247527284988792e-09,6.330168160484372919e-12,9.201307525827693444e-21
3.235025453598558291e-28,1.187102023009391086e-21,1.455948124725369775e-16,1.518253703097424689e-14,2.575490547825770582e-13,7.313340905090726096e-11,1.564927527841764032e-11,1.723649889484590858e-09,1.204827853262581077e-18,8.817378878593444824e-01,1.655983267179195195e-10,1.103174328752909661e-23,1.182621270418167114e-01,2.494698038099131543e-14,8.182233916017439546e-14,1.599373101416885721e-19,3.897058383203208122e-18,2.352443129183257042e-09,1.186286398974223388e-11,1.474220513178899244e-20
