6.669984660076511140e-14,2.089859015008688203e-11,8.069026029537169799e-20,1.030940994872038205e-14,1.448656195002229197e-10,8.766878334398597872e-10,1.713679048281392409e-15,5.856309696699877666e-17,1.182327256209367280e-21,9.999958872795104980e-01,1.621323382624759168e-13,1.854475385698606260e-06,2.085165988319204189e-06,1.190050967112780272e-14,5.328174425105192125e-13,1.806993790709476855e-12,6.008976072280347580e-08,2.386761366324208211e-08,1.309386355851510642e-13,6.917647965565265622e-08
6.106381178483388794e-09,3.830098998375275343e-12,1.359858870847882077e-17,1.905274549240942861e-11,2.672548016224851608e-10,7.285583691896135861e-09,3.359252546270008466e-12,6.058007167333541790e-16,9.903874833128028003e-19,9.992462396621704102e-01,5.351562942790266675e-11,3.010584987350739539e-05,7.131374441087245941e-04,2.501026729467836773e-12,6.328149376039204910e-12,3.313140387040114376e-11,1.184087716765702680e-09,7.738209717444988200e-08,6.553795700581233064e-11,1.036040066537680104e-05
1.052054727779250243e-07,2.913655081093757815e-11,2.209570807952057907e-16,5.642490988333470625e-11,3.932150438590298336e-11,1.875545718732496425e-09,1.103226776426324829e-12,7.258296475789668967e-15,1.608969275401901680e-18,9.995669722557067871e-01,2.502050129582489291e-11,5.077000969322398305e-05,3.281128301750868559e-04,5.651387691152365278e-11,6.345161202014892865e-11,2.250338977660693018e-11,3.474820986504312259e-10,9.047802507211599732e-08,5.943395220420200076e-10,5.405563206295482814e-05
8.731844047815684462e-08,4.053257729452752756e-11,2.031161846458660728e-16,3.804626752534900902e-11,6.002357638701383280e-11,9.577997284182515614e-10,8.616473962282100718e-13,9.211011504038895542e-15,1.806172028566687413e-18,9.997233152389526367e-01,3.003891926867119366e-11,1.632527892070356756e-05,2.358557248953729868e-04,6.820673192908799365e-11,3.899444656063622006e-11,2.120115541459632880e-11,1.920014564005256830e-10,3.673991599839609989e-08,7.497608089934715281e-10,2.444174606353044510e-05
1.159933091798848181e-07,6.346286690606106617e-11,4.552740152207596352e-16,4.541026582538520984e-11,4.687659288515888534e-11,1.096034596415051965e-09,8.982405205922028291e-13,1.606887230698114677e-14,4.162172251068291151e-18,9.996356964111328125e-01,4.390163232947941196e-11,2.577742452558595687e-05,3.281529061496257782e-04,3.967558920292546532e-11,2.783009586670992519e-11,1.940831696745082269e-11,1.868218496570150933e-10,2.820705269357404177e-08,8.087573388770863403e-10,1.022261949401581660e-05
1.023867568505920644e-07,1.532953070038090004e-10,2.914667105979445181e-16,5.243358525142127746e-11,4.190124983094456468e-11,1.046285280636993775e-09,1.050627141709059575e-12,1.075680343409768369e-14,8.161322919834019054e-18,9.995163083076477051e-01,1.020045506394673396e-10,1.391390014759963378e-05,4.656061646528542042e-04,1.492781592782321809e-11,1.687598671917811544e-11,5.385460306872591474e-12,3.187836800089272060e-11,7.770146304153513483e-09,2.219739503317441631e-09,3.973770617449190468e-06
1.870845380835817195e-07,3.031925821517233999e-10,5.693046610745673437e-16,6.594701867923546956e-11,7.298806004030211625e-11,1.552312500763264325e-09,1.001050804749770151e-12,1.622089608628845409e-14,2.362870536515285420e-17,9.990884065628051758e-01,1.432292340286522858e-10,1.498118763265665621e-05,8.919817046262323856e-04,1.562857482317880908e-11,2.336276137826498456e-11,7.657107586878098004e-12,2.837216919737706178e-11,8.405820040024991613e-09,5.204083386445290671e-09,4.398966211738297716e-06
1.550257877624972025e-07,2.975070190203155107e-10,4.872986368905502224e-16,1.312939756914488498e-10,1.117499842662184051e-10,1.539195770838830413e-09,1.045299263813248558e-12,2.748127754818776441e-14,6.873424874529371386e-17,9.992809295654296875e-01,2.251962921695493947e-10,1.745683402987197042e-05,7.002096390351653099e-04,7.408807942144157721e-12,7.657560349705327951e-12,5.428221674236288763e-12,3.094573208795026176e-11,8.133924644937451376e-09,9.613233764582673757e-09,1.197823621623683721e-06
4.306503242901271733e-08,2.935903742340428835e-10,5.394583434473187999e-16,9.070513229403331934e-10,1.942876692861972288e-10,5.977525585620924176e-09,1.225097903982327874e-13,1.446538133958834293e-14,1.506595136317460579e-16,9.995554089546203613e-01,1.107359828833587301e-10,3.177232792950235307e-05,4.125933046452701092e-04,4.399848270008471784e-13,2.016559835782416599e-11,4.762965629540039103e-12,9.943511292132001245e-12,2.634289453240512557e-09,3.095833811528336810e-09,6.436480504135033698e-08
5.455181639746342626e-09,1.453651504723652010e-10,6.778474863422328470e-16,2.851986868890321603e-09,1.415040723484750629e-10,4.689986177197624784e-09,1.424303857906587811e-14,1.536635292140732349e-15,5.702194037180427846e-16,9.996254444122314453e-01,1.503741575703543276e-11,4.873583020525984466e-05,3.258487267885357141e-04,1.395845244944737829e-13,4.426449137784338461e-11,1.333715863444107086e-11,5.188687478806242037e-13,3.708136853131094313e-10,3.212568433497153819e-09,1.244751501872087829e-08
