3.532304247869108661e-23,2.550872246721500036e-14,1.353048973976894298e-21,2.345821453753060837e-11,7.051688872620418646e-19,2.939607991111348054e-16,1.210573191201547161e-05,9.863214245342533104e-07,5.046292973331228948e-14,5.344897508621215820e-01,3.265170421608913457e-20,3.610575109291164209e-13,4.654971957206726074e-01,1.678198295613149087e-18,3.293034076539980972e-16,9.458821411705416974e-22,5.455447205093832963e-11,5.063317820575008454e-11,1.168737120649222922e-25,8.639536359763992765e-29
1.666869403619239713e-23,1.620059990632282017e-15,1.500860725863624768e-24,8.479579072327020350e-14,2.300228532590147647e-20,7.037803529344889130e-17,7.446448790915383142e-08,5.028441023569030222e-07,1.415350338489283592e-15,3.609831631183624268e-02,6.236875256459912292e-20,5.825986631872222959e-15,9.639009833335876465e-01,1.745184332875397704e-17,6.435923092849664667e-16,5.468833130163667723e-23,1.305893479968235973e-14,7.308369187608576567e-12,5.151180436849553948e-27,7.772951105087797446e-32
2.481537104493651699e-23,1.912068881725808092e-15,2.327295470430765976e-24,1.277830922671863156e-13,4.096429422322739692e-20,1.186691041520906639e-16,7.636473497996121296e-08,5.489155796567501966e-07,2.196743314529059181e-15,3.847371414303779602e-02,1.186870408398908403e-19,7.040473906590226719e-15,9.615256190299987793e-01,2.708570159452632021e-17,9.660183123330720774e-16,1.117173833030196242e-22,1.383275106600894561e-14,1.005429853956352204e-11,9.831361609475587535e-27,1.564399016078560985e-31
4.799750340436517643e-23,1.817046608120452544e-15,6.814873119173884024e-24,1.913867149613487917e-13,1.273829708998106109e-19,2.321538372713929758e-16,8.859601763333557756e-08,7.984180570019816514e-07,3.796843397275767237e-15,7.205561548471450806e-02,3.693816901374055579e-19,1.369718174873500033e-14,9.279434084892272949e-01,8.543394666922057346e-17,8.962597492916416983e-16,2.029438079812231037e-22,2.034069324107802557e-14,1.378536954727005437e-11,3.156104908189752023e-26,4.346761348182527575e-31
7.128036067961607555e-23,2.139302410485719244e-15,1.054146307949061689e-23,2.877031024441784046e-13,2.262973836452665140e-19,3.904901560878925671e-16,9.063425920885492815e-08,8.694348139215435367e-07,5.878570013721296297e-15,7.660880684852600098e-02,7.012053996582057479e-19,1.651193999509682070e-14,9.233902096748352051e-01,1.322704812864144010e-16,1.341967639103907282e-15,4.135555459095861788e-22,2.149319845636422227e-14,1.891835646472550536e-11,6.008882321263127540e-26,8.726888868414275616e-31
2.919028444694296587e-22,7.181412989233290634e-15,2.258593968625520668e-23,1.342349517131913306e-12,2.850457773412832943e-18,7.737544858609955115e-16,1.599903676208214165e-08,3.361778055932518328e-07,5.311973581676896969e-15,2.952362969517707825e-02,1.600164041178851269e-18,8.244563004847736687e-15,9.704759716987609863e-01,4.909695122478278495e-17,4.615314181790415755e-16,8.768196282160746668e-22,2.081629681995045278e-13,1.392865857374747662e-11,3.225375647093824155e-25,2.678078186201558238e-30
4.044770316897151700e-22,5.893641694468265690e-15,9.769264178765321204e-23,2.298585367183081374e-12,8.498818400019942217e-18,1.859283694277051417e-15,8.398945539056512644e-09,1.570644059256665059e-07,3.782124505751329260e-15,7.799058221280574799e-03,1.367020703988942760e-18,3.780061557008291412e-15,9.922007322311401367e-01,1.665041946611462554e-17,1.816732279487682394e-16,4.125285878505077403e-22,2.856425220052610792e-13,1.293883836878118032e-11,6.172966745403778844e-25,4.855399164376552366e-30
8.986819552603015020e-22,2.314203279148944331e-15,1.699338918478136559e-22,3.270496503823827616e-12,1.326664609174496608e-17,9.392911405945282913e-16,1.257759141282122073e-08,1.373419848960111267e-07,3.703055250674561205e-15,3.069824771955609322e-03,4.134313635218117732e-18,4.607173559892591488e-15,9.969300031661987305e-01,1.804743818521053355e-17,3.269653849613394147e-16,5.440332658508863667e-22,1.102363914127352240e-13,1.573031808976832480e-11,6.745560940420384500e-25,4.312036774861496873e-30
3.471026757063665367e-21,1.635790980649570476e-15,3.289713653943121726e-21,4.059207830975353204e-11,3.388054364911866393e-17,3.903870562963439577e-16,2.343777616431452770e-09,3.398812342680912479e-09,5.245744922564030480e-15,2.670081448741257191e-04,1.200609438933713774e-18,1.946043161481941265e-15,9.997330307960510254e-01,1.445528234980591621e-19,1.400943922713043647e-16,2.457658007213573033e-21,6.777246136253217701e-14,1.126448435397053860e-12,8.111663417465885247e-24,3.192222864290767216e-29
3.516380973114719841e-20,2.577222891139165604e-15,1.405491013122405833e-20,4.511774634452514476e-12,1.681591216777912970e-16,7.492883097564694700e-16,3.867978159988183506e-11,6.623458032040119292e-11,1.353110886920629637e-15,8.465358987450599670e-04,3.730781793491460426e-19,3.925074444611174884e-16,9.991534948348999023e-01,9.627820105794647500e-21,1.624911010359753336e-18,6.143649739603198623e-21,1.868043751369202754e-14,3.575263389922304913e-14,9.887157232240066799e-23,2.124759942580235977e-29
9.372600636374799938e-20,2.705690578304212422e-16,2.194118701878291701e-18,1.255815850614849793e-11,5.473511023289527773e-16,5.817822081293638758e-14,3.130691261787887925e-09,2.089258106796609837e-11,1.596662797635761688e-13,2.446443401277065277e-02,1.983143805104804334e-18,3.126576061718072327e-15,9.755355715751647949e-01,3.202361563721996374e-20,4.687506903282476342e-19,4.460650552338277120e-19,1.016181022249658394e-13,7.033874079975105387e-14,3.514515939327354186e-21,3.757361439751189837e-27
2.603465028775131519e-20,1.284477924786981817e-15,2.664261692273830935e-18,6.967846872402150282e-12,1.892802587944916997e-16,2.408639043424698478e-12,2.271771037953840278e-08,9.753699931058790185e-11,2.653493310494914326e-12,3.288162872195243835e-02,1.537315685417684779e-19,2.392600201823829285e-15,9.671183824539184570e-01,7.833078899037527447e-21,6.934202549063133881e-18,9.505735226718239031e-19,1.837125185321936832e-14,1.545219437430397913e-13,3.774069705910008901e-21,2.547109527888579642e-26
1.318269260393307269e-20,2.437656795964041707e-16,6.792430823106751638e-18,1.539381538906425817e-10,8.805198654284070690e-17,6.794197908270571684e-13,1.423421878143926733e-07,5.880928521939665643e-10,6.673545722112039780e-13,1.235478743910789490e-01,1.433908156831811541e-19,4.322500948210176996e-14,8.764520287513732910e-01,2.462861772982162854e-19,1.571523057225809883e-17,5.816279635123869290e-19,3.355086933103101909e-13,6.204257593789286318e-12,3.463186312702884423e-21,7.539125798567325911e-26
1.950900143268773925e-20,2.859949571680205430e-16,1.047007334497567502e-17,2.306001639640342660e-10,1.558787983038290481e-16,1.138814411695554529e-12,1.451080606784671545e-07,6.381651873610394432e-10,1.029639914995605920e-12,1.308960914611816406e-01,2.712518065041679170e-19,5.192572175190257600e-14,8.691037893295288086e-01,3.799754180917663256e-19,2.344823937091216015e-17,1.181094800717515884e-18,3.532797969094114698e-13,8.484677370412807562e-12,6.570466453848107967e-21,1.508334591294914939e-25
5.217978896400241359e-21,4.182933508370249333e-16,8.630781004682364381e-18,9.794982186450695849e-11,5.971236185774525204e-17,9.474203106069056801e-13,9.971044789836014388e-08,2.820903732825286170e-09,2.799689299837204715e-12,1.519823223352432251e-01,2.341082020154209884e-18,4.465073601654656610e-13,8.480176329612731934e-01,2.637788190359377560e-18,7.390727086007783833e-17,9.747920268388811547e-19,1.252718903003297024e-13,4.006885101492940748e-11,9.367002142279721800e-21,1.961809187249434082e-25
