year,round,lap,driver,position,laptime
2023,9,1,max_verstappen,1,77.639
2023,9,1,leclerc,2,79.336
2023,9,1,sainz,3,81.661
2023,9,1,hamilton,4,84.134
2023,9,1,norris,5,86.307
2023,9,1,alonso,6,88.176
2023,9,1,hulkenberg,7,89.694
2023,9,1,kevin_magnussen,8,91.30799999999999
2023,9,1,stroll,9,91.378
2023,9,1,gasly,10,92.369
2023,9,1,albon,11,93.05
2023,9,1,russell,12,94.41
2023,9,1,ocon,13,95.116
2023,9,1,perez,14,97.175
2023,9,1,zhou,15,98.364
2023,9,1,piastri,16,99.826
2023,9,1,sargeant,17,100.584
2023,9,1,bottas,18,102.02199999999999
2023,9,1,de_vries,19,103.684
2023,9,1,tsunoda,20,106.39
2023,9,2,max_verstappen,1,115.479
2023,9,2,leclerc,2,115.468
2023,9,2,sainz,3,114.713
2023,9,2,hamilton,4,115.179
2023,9,2,norris,5,114.938
2023,9,2,alonso,6,115.765
2023,9,2,hulkenberg,7,115.606
2023,9,2,stroll,8,115.392
2023,9,2,gasly,9,115.719
2023,9,2,albon,10,116.50200000000001
2023,9,2,russell,11,119.477
2023,9,2,ocon,12,119.89500000000001
2023,9,2,perez,13,119.54599999999999
2023,9,2,zhou,14,119.743
2023,9,2,piastri,15,119.27799999999999
2023,9,2,sargeant,16,119.98599999999999
2023,9,2,bottas,17,120.55
2023,9,2,de_vries,18,120.121
2023,9,2,kevin_magnussen,19,135.42
2023,9,2,tsunoda,20,122.36
2023,9,3,max_verstappen,1,124.721
2023,9,3,leclerc,2,123.609
2023,9,3,sainz,3,122.583
2023,9,3,hamilton,4,120.135
2023,9,3,norris,5,118.477
2023,9,3,alonso,6,116.21600000000001
2023,9,3,hulkenberg,7,115.282
2023,9,3,stroll,8,114.143
2023,9,3,gasly,9,113.084
2023,9,3,albon,10,111.85
2023,9,3,russell,11,108.025
2023,9,3,ocon,12,107.299
2023,9,3,perez,13,106.027
2023,9,3,zhou,14,105.01599999999999
2023,9,3,piastri,15,104.523
2023,9,3,sargeant,16,103.374
2023,9,3,bottas,17,101.708
2023,9,3,de_vries,18,100.98599999999999
2023,9,3,tsunoda,19,96.315
2023,9,3,kevin_magnussen,20,98.407
2023,9,4,max_verstappen,1,69.691
2023,9,4,leclerc,2,70.392
2023,9,4,sainz,3,70.439
2023,9,4,hamilton,4,70.981
2023,9,4,norris,5,71.429
2023,9,4,alonso,6,71.892
2023,9,4,hulkenberg,7,72.061
2023,9,4,stroll,8,72.083
2023,9,4,gasly,9,72.253
2023,9,4,albon,10,72.291
2023,9,4,russell,11,72.3
2023,9,4,ocon,12,72.399
2023,9,4,perez,13,72.376
2023,9,4,zhou,14,72.413
2023,9,4,piastri,15,72.376
2023,9,4,sargeant,16,72.47
2023,9,4,tsunoda,17,72.184
2023,9,4,bottas,18,73.266
2023,9,4,de_vries,19,73.236
2023,9,4,kevin_magnussen,20,73.795
2023,9,5,max_verstappen,1,70.026
2023,9,5,leclerc,2,70.416
2023,9,5,sainz,3,70.409
2023,9,5,hamilton,4,70.706
2023,9,5,norris,5,70.913
2023,9,5,alonso,6,71.059
2023,9,5,hulkenberg,7,71.616
2023,9,5,stroll,8,71.685
2023,9,5,gasly,9,71.836
2023,9,5,albon,10,72.147
2023,9,5,russell,11,72.099
2023,9,5,perez,12,71.557
2023,9,5,ocon,13,72.637
2023,9,5,zhou,14,72.247
2023,9,5,piastri,15,72.609
2023,9,5,sargeant,16,72.73
2023,9,5,tsunoda,17,72.518
2023,9,5,bottas,18,72.673
2023,9,5,de_vries,19,72.701
2023,9,5,kevin_magnussen,20,72.397
