year,round,lap,driver,position,laptime
2022,8,1,perez,1,110.92699999999999
2022,8,1,leclerc,2,112.26400000000001
2022,8,1,max_verstappen,3,112.92
2022,8,1,sainz,4,114.35900000000001
2022,8,1,russell,5,115.452
2022,8,1,gasly,6,116.23400000000001
2022,8,1,hamilton,7,116.952
2022,8,1,vettel,8,117.643
2022,8,1,tsunoda,9,118.4
2022,8,1,alonso,10,118.543
2022,8,1,norris,11,119.787
2022,8,1,ricciardo,12,120.53
2022,8,1,ocon,13,120.803
2022,8,1,zhou,14,121.528
2022,8,1,albon,15,122.72
2022,8,1,bottas,16,122.721
2022,8,1,stroll,17,123.829
2022,8,1,kevin_magnussen,18,123.859
2022,8,1,latifi,19,124.909
2022,8,1,mick_schumacher,20,125.761
2022,8,2,perez,1,108.303
2022,8,2,leclerc,2,108.845
2022,8,2,max_verstappen,3,108.95400000000001
2022,8,2,sainz,4,109.312
2022,8,2,russell,5,109.572
2022,8,2,gasly,6,110.338
2022,8,2,hamilton,7,110.521
2022,8,2,vettel,8,110.995
2022,8,2,tsunoda,9,111.348
2022,8,2,alonso,10,111.69
2022,8,2,norris,11,111.87100000000001
2022,8,2,ricciardo,12,111.75999999999999
2022,8,2,ocon,13,112.113
2022,8,2,zhou,14,112.29599999999999
2022,8,2,albon,15,112.112
2022,8,2,bottas,16,113.36099999999999
2022,8,2,kevin_magnussen,17,112.24000000000001
2022,8,2,stroll,18,113.78999999999999
2022,8,2,latifi,19,113.49199999999999
2022,8,2,mick_schumacher,20,113.51400000000001
2022,8,3,perez,1,108.245
2022,8,3,leclerc,2,108.601
2022,8,3,max_verstappen,3,108.69
2022,8,3,sainz,4,108.97800000000001
2022,8,3,russell,5,109.714
2022,8,3,gasly,6,109.848
2022,8,3,hamilton,7,110.054
2022,8,3,vettel,8,110.217
2022,8,3,tsunoda,9,110.311
2022,8,3,alonso,10,110.91
2022,8,3,norris,11,111.315
2022,8,3,ricciardo,12,110.956
2022,8,3,ocon,13,111.676
2022,8,3,zhou,14,111.667
2022,8,3,albon,15,111.932
2022,8,3,kevin_magnussen,16,111.322
2022,8,3,bottas,17,112.90899999999999
2022,8,3,stroll,18,112.309
2022,8,3,mick_schumacher,19,112.576
2022,8,3,latifi,20,117.544
2022,8,4,perez,1,108.517
2022,8,4,leclerc,2,108.519
2022,8,4,max_verstappen,3,108.24799999999999
2022,8,4,sainz,4,109.054
2022,8,4,russell,5,109.876
2022,8,4,gasly,6,109.997
2022,8,4,hamilton,7,110.089
2022,8,4,vettel,8,110.13900000000001
2022,8,4,tsunoda,9,110.406
2022,8,4,alonso,10,110.947
2022,8,4,norris,11,110.531
2022,8,4,ricciardo,12,110.965
2022,8,4,ocon,13,111.34899999999999
2022,8,4,zhou,14,111.837
2022,8,4,albon,15,111.531
2022,8,4,kevin_magnussen,16,111.128
2022,8,4,bottas,17,112.043
2022,8,4,stroll,18,112.595
2022,8,4,mick_schumacher,19,112.12299999999999
2022,8,4,latifi,20,137.857
2022,8,5,perez,1,108.439
2022,8,5,leclerc,2,108.43
2022,8,5,max_verstappen,3,108.312
2022,8,5,sainz,4,109.005
2022,8,5,russell,5,109.824
2022,8,5,gasly,6,110.293
2022,8,5,hamilton,7,109.792
2022,8,5,vettel,8,110.259
2022,8,5,tsunoda,9,110.517
2022,8,5,alonso,10,110.533
2022,8,5,norris,11,110.619
2022,8,5,ricciardo,12,110.53999999999999
2022,8,5,ocon,13,111.195
2022,8,5,zhou,14,110.701
2022,8,5,albon,15,111.309
2022,8,5,kevin_magnussen,16,111.168
2022,8,5,bottas,17,112.10900000000001
2022,8,5,stroll,18,111.997
2022,8,5,mick_schumacher,19,111.96000000000001
2022,8,5,latifi,20,112.44200000000001
